Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,prob. introduced,prob. native,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
88,Coleoptera_Group_171,Pterostichus lachrymosus,Native,100.0,100.0,1,1.0,15,native,0.10440474387735961,0.8955952561226402,0.06413540551542246,0.0,0.0072837701567205395,0.0,0.07359211947362723,0.0,0.0,0.0,4.233778186838472e-10,0.9999999999999999,0.015821669261266966,0.042870875800343315
89,Coleoptera_Group_172,Poecilus lucublandus,Native,100.0,100.0,1,3.0,8,native,0.3957379602041784,0.6042620397958212,0.11334191022356709,0.0427628821870244,0.040958368540217185,0.008071046681650606,0.11492656690393341,0.019178239252574815,0.025431859464311982,0.01425475125260044,1.3882497315539193e-12,0.16947717802487133,0.06327284384343794,0.029924433325941097
90,Coleoptera_Group_173,Pterostichus mutus,Native,100.0,100.0,1,1.0,16,native,0.4616594040309791,0.5383405959690207,0.10491032383494824,0.009114201215980855,0.03335668574086036,0.0,0.1047431373492583,0.0035875226489433414,0.025527222862197774,0.0,4.295137290995551e-11,0.6570839367977315,0.055477235194932785,0.0
91,Coleoptera_Group_174,Pterostichus adstrictus,Native,66.0,100.0,1,1.0,8,native,0.09019842223232752,0.9098015777676723,0.023533046530777785,0.004905364926965239,0.007774479453271662,0.0,0.027018809348147155,0.0022878694748365656,0.01318587175079041,0.0,1.7180549163982205e-06,0.6832304078043706,0.03113429933608029,0.0
92,Coleoptera_Group_175,,,,,0,,1,introduced,0.5605167116492511,0.43948328835074923,0.1280936585839435,0.03876588931059634,0.03230943546285579,0.014755502862061018,0.12648904647928785,0.02300575183692591,0.0370647922347997,0.01857153837783813,2.500383494400981e-12,0.4847996157543661,0.04618085367380417,0.042870875800343315
93,Coleoptera_Group_176,Notiobia terminata,Native,66.0,100.0,1,1.0,1,native,0.04877002187265906,0.9512299781273409,0.11538549991226112,0.03876588931059634,0.021488761010421045,0.014755502862061018,0.1266506737588946,0.02300575183692591,0.012241667510788874,0.01857153837783813,0.0,0.4847996157543661,0.03068247504017983,0.042870875800343315
94,Coleoptera_Group_177,Harpalus pensylvanicus,Native,100.0,100.0,1,1.0,2,introduced,0.5372813016887563,0.4627186983112439,0.07810931793336394,0.0,0.046654076763141844,0.0,0.07169363430811604,0.0,0.06177641097890796,0.0,3.4821291609142503e-09,0.9999999999999999,0.10326734615616823,0.042870875800343315
95,Coleoptera_Group_178,Harpalus faunus,Native,100.0,100.0,1,1.0,1,native,0.28801324933428757,0.7119867506657114,0.07810931793336394,0.03876588931059634,0.024208874893708106,0.014755502862061018,0.07169363430811604,0.02300575183692591,0.027720641298206544,0.01857153837783813,3.650866697346219e-10,0.4847996157543661,0.05358559073143829,0.042870875800343315
96,Coleoptera_Group_179,Anisodactylus discoideus,Native,100.0,100.0,1,1.0,1,native,0.09497479272502356,0.9050252072749764,0.07882426994009915,0.03876588931059634,0.021488761010421045,0.014755502862061018,0.08160915199486027,0.02300575183692591,0.012241667510788874,0.01857153837783813,3.819604233778186e-10,0.4847996157543661,0.04326923377502169,0.042870875800343315
97,Coleoptera_Group_18,Podabrus rugosulus,Native,66.0,50.0,1,1.0,2,native,0.20602136641717536,0.7939786335828245,0.1685617599108542,0.010106499183312283,0.021388042657693687,0.0,0.21606838208655624,0.004704593744651175,0.0,0.0,3.589507593189139e-13,0.3177992037352693,0.019359011557694327,0.0
98,Coleoptera_Group_180,Trichotichnus autumnalis,Native,100.0,100.0,1,1.0,10,native,0.11048943485978782,0.8895105651402121,0.07882426994009915,0.017409414309897554,0.024208874893708106,0.018825232401368953,0.08160915199486027,0.005282793864764359,0.015106020500681314,0.0227291393671259,6.13591041570793e-11,0.4630769893284641,0.0487463873153249,0.25338534291522447
99,Coleoptera_Group_181,Agonum ferreum,Native,100.0,100.0,1,1.0,2,native,0.1642978259290083,0.8357021740709917,0.12524430801505576,0.010106499183312283,0.014292146033238876,0.0,0.14235947102436583,0.004694692701275878,0.0,0.0,2.6691210308329498e-14,0.31780240373539254,0.018527231041469177,0.0
100,Coleoptera_Group_182,Platynus cincticollis,Native,100.0,100.0,1,1.0,1,native,0.18353559917567236,0.8164644008243276,0.1164840563824434,0.03876588931059634,0.025028177204681208,0.014755502862061018,0.11850308988789865,0.02300575183692591,0.012270202977442586,0.01857153837783813,1.4235312164442397e-12,0.4847996157543661,0.037721069965691724,0.042870875800343315
101,Coleoptera_Group_183,Agonum mutatum,Native,100.0,100.0,1,2.0,2,native,0.020213120796124365,0.9797868792038757,0.09720492582029829,0.020235314617197207,0.007153261404533058,0.0,0.11311314434922481,0.00929173524728054,0.0,0.0,0.0,0.1573128375565442,0.011192239061678955,0.0
102,Coleoptera_Group_184,Agonum moerens,Native,100.0,100.0,2,1.0,22,native,0.009129880731969521,0.9908701192680306,0.09720492582029829,0.09002949458257622,0.008466987392836087,0.010117613784903006,0.11311314434922481,0.04239313834918719,0.0022257577291613915,0.0177604200418562,0.0,0.11155011579467945,0.01324773996751063,0.016970214694400416
103,Coleoptera_Group_184,Agonum mutatum,Native,100.0,100.0,2,2.0,22,native,0.009129880731969521,0.9908701192680306,0.09720492582029829,0.09002949458257622,0.008466987392836087,0.010117613784903006,0.11311314434922481,0.04239313834918719,0.0022257577291613915,0.0177604200418562,0.0,0.11155011579467945,0.01324773996751063,0.016970214694400416
104,Coleoptera_Group_185,Sphaeroderus stenostomus,Native,100.0,100.0,1,2.0,64,native,0.037922357549824336,0.9620776424501757,0.04008290971237273,0.012732812233753698,0.0002246648504861898,0.002035955791619224,0.0475160326279211,0.005501828433187664,0.00038255210984589234,0.003553727465700436,7.715907347752723e-10,0.43585824828054254,0.0006583681581305027,0.02631274204089549
105,Coleoptera_Group_186,Cymindis cribricollis,Native,100.0,100.0,2,1.0,23,native,0.0032901666738152113,0.9967098333261848,0.06081346476399556,0.02530419171538393,0.00043829971376757506,0.0,0.0708426629581975,0.011852165877136136,0.0,0.0,6.427366160454057e-10,0.31278885354237085,0.0009784994182767423,0.0
106,Coleoptera_Group_186,Synuchus impunctatus,Native,100.0,100.0,2,3.0,23,native,0.0032901666738152113,0.9967098333261848,0.06081346476399556,0.02530419171538393,0.00043829971376757506,0.0,0.0708426629581975,0.011852165877136136,0.0,0.0,6.427366160454057e-10,0.31278885354237085,0.0009784994182767423,0.0
107,Coleoptera_Group_187,Pterostichus adoxus,Native,100.0,100.0,2,2.0,112,native,0.0533733638930491,0.9466266361069507,0.015177286089680775,0.017402055102931316,0.006026682635072879,0.009305055992694516,0.018947869177231874,0.006755982893705712,0.0003285031419668396,0.0030455007370808382,3.4821291609142504e-07,0.6231771354923196,0.02826752276012537,0.09793439785798012
108,Coleoptera_Group_187,Pterostichus tristis,Native,100.0,100.0,2,1.0,112,native,0.0533733638930491,0.9466266361069507,0.015177286089680775,0.017402055102931316,0.006026682635072879,0.009305055992694516,0.018947869177231874,0.006755982893705712,0.0003285031419668396,0.0030455007370808382,3.4821291609142504e-07,0.6231771354923196,0.02826752276012537,0.09793439785798012
109,Coleoptera_Group_188,Pterostichus coracinus,Native,100.0,100.0,1,3.0,34,native,0.06505399762375028,0.9349460023762495,0.06413540551542246,0.009139214075428288,0.0072837701567205395,0.0,0.07359211947362723,0.004266665838903761,0.0,0.0,4.1110599785243135e-11,0.5953871944224068,0.015821669261266966,0.0
110,Coleoptera_Group_189,Poecilus lucublandus,Native,100.0,100.0,3,3.0,48,native,0.10418302188871274,0.8958169781112871,0.023533046530777785,0.003645418047497941,0.007774479453271662,0.00272411424722134,0.027018809348147155,0.0012844671143352072,0.01282205204106342,0.004775613089089151,2.7458199110292984e-07,0.7744386113158864,0.03113429933608029,0.15080201191272383
111,Coleoptera_Group_189,Pterostichus pensylvanicus,Native,100.0,100.0,3,1.0,48,native,0.10418302188871274,0.8958169781112871,0.023533046530777785,0.003645418047497941,0.007774479453271662,0.00272411424722134,0.027018809348147155,0.0012844671143352072,0.01282205204106342,0.004775613089089151,2.7458199110292984e-07,0.7744386113158864,0.03113429933608029,0.15080201191272383
112,Coleoptera_Group_189,Synuchus impunctatus,Native,100.0,100.0,3,3.0,48,native,0.10418302188871274,0.8958169781112871,0.023533046530777785,0.003645418047497941,0.007774479453271662,0.00272411424722134,0.027018809348147155,0.0012844671143352072,0.01282205204106342,0.004775613089089151,2.7458199110292984e-07,0.7744386113158864,0.03113429933608029,0.15080201191272383
113,Coleoptera_Group_19,Dichelonyx albicollis,Native,100.0,100.0,1,1.0,1,introduced,0.6916916726701555,0.3083083273298453,0.33245348557878684,0.03876588931059634,0.11853225800123149,0.014755502862061018,0.3676970821349055,0.02300575183692591,0.06177641097890796,0.01857153837783813,0.0,0.4847996157543661,0.06619500410324557,0.042870875800343315
114,Coleoptera_Group_2,Dryophthorus americanus,,100.0,,1,1.0,2,introduced,0.702720841548486,0.2972791584515155,0.4618954969269404,0.03041393154580378,0.29779321672895154,0.0,0.42851703603812485,0.013967109020829394,0.3104698087734875,0.0,0.0,0.08296103469399983,0.14415733206935147,0.0
115,Coleoptera_Group_20,Myosides seriehispidus,Introduced,33.0,50.0,1,1.0,1,introduced,0.6972973198995914,0.30270268010040957,0.31240853030842775,0.03876588931059634,0.13569124145624287,0.014755502862061018,0.329225035233287,0.02300575183692591,0.11224582709179971,0.01857153837783813,0.0,0.4847996157543661,0.08393426017445578,0.042870875800343315
116,Coleoptera_Group_21,Tetartopeus furvulus,Native,66.0,50.0,1,1.0,1,introduced,0.6979516408872458,0.3020483591127552,0.33848473323518674,0.03876588931059634,0.14438664179071914,0.014755502862061018,0.29928973052743074,0.02300575183692591,0.10094781794788993,0.01857153837783813,0.0,0.4847996157543661,0.09747721784381917,0.042870875800343315
117,Coleoptera_Group_22,,,,,0,,1,introduced,0.6966453895760629,0.303354610423938,0.3463930527503896,0.03876588931059634,0.1283978871431403,0.014755502862061018,0.3689639493383063,0.02300575183692591,0.12501339178590948,0.01857153837783813,0.0,0.4847996157543661,0.07147579094572074,0.042870875800343315
118,Coleoptera_Group_23,,,,,0,,2,introduced,0.7087466149008731,0.29125338509912846,0.34827463523185315,0.020227147076512783,0.15000620925022598,0.0,0.3588165081312431,0.009409358453264535,0.1635758327246604,0.0,0.0,0.15728039755529527,0.08569411829143178,0.0
119,Coleoptera_Group_24,,,,,0,,2,native,0.3867191283366464,0.6132808716633529,0.3209228160901685,0.06095046047173071,0.04910704976490945,0.0,0.465291711575323,0.027764636657601736,0.01839064323502901,0.0,0.0,0.013941142036733967,0.022000484721575658,0.0
120,Coleoptera_Group_25,Ellychnia sp. KSH1376,,,,1,1.0,2,introduced,0.6941116013715657,0.3058883986284355,0.36446791527870537,0.25329448492936457,0.2385763848042807,0.06621100871904932,0.29212129009873833,0.11530205800225811,0.249303618974569,0.11636001602000867,0.0,3.2115001236427542e-06,0.16467050283103313,0.040831746196305016
121,Coleoptera_Group_26,Philonthus flavibasis,Native,66.0,50.0,1,3.0,1,introduced,0.6081524629909861,0.3918475370090145,0.1332789576063534,0.03876588931059634,0.042872030693534416,0.014755502862061018,0.1303001134943205,0.02300575183692591,0.06604779273255316,0.01857153837783813,0.0,0.4847996157543661,0.05980476531056982,0.042870875800343315
122,Coleoptera_Group_27,Philonthus flavibasis,Native,66.0,50.0,1,3.0,1,native,0.1885515501711818,0.8114484498288179,0.1142733050462079,0.03876588931059634,0.014555912150570581,0.014755502862061018,0.12343538610183172,0.02300575183692591,0.024539618959269142,0.01857153837783813,0.0,0.4847996157543661,0.021224218804485297,0.042870875800343315
123,Coleoptera_Group_28,Philonthus flavibasis,Native,66.0,50.0,1,3.0,2,native,0.20080154923856255,0.7991984507614371,0.1142733050462079,0.010110575322919436,0.014555912150570581,0.0,0.12343538610183172,0.004407064417937236,0.024539618959269142,0.0,0.0,0.317895453738975,0.021224218804485297,0.0
124,Coleoptera_Group_29,Phyllophaga anxia,Native,100.0,100.0,1,1.0,1,native,0.20412567832875209,0.7958743216712477,0.1851955642616529,0.03876588931059634,0.021880072199190755,0.014755502862061018,0.22576549060126994,0.02300575183692591,0.0,0.01857153837783813,0.0,0.4847996157543661,0.019048140903871705,0.042870875800343315
125,Coleoptera_Group_3,,,,,0,,1,introduced,0.7001548210299331,0.2998451789700679,0.42492108216811303,0.03876588931059634,0.2538576787106979,0.014755502862061018,0.41826892146337197,0.02300575183692591,0.2831756974011941,0.01857153837783813,0.0,0.4847996157543661,0.12570961275777395,0.042870875800343315
126,Coleoptera_Group_30,Phyllophaga hirticula,Native,100.0,100.0,1,4.0,1,native,0.3437210960513517,0.6562789039486485,0.17213589564029957,0.03876588931059634,0.021663646092708513,0.014755502862061018,0.2103478611967368,0.02300575183692591,0.024539618959269142,0.01857153837783813,0.0,0.4847996157543661,0.020078716443793932,0.042870875800343315
127,Coleoptera_Group_31,Phyllophaga hirticula,Native,100.0,100.0,1,4.0,11,native,0.10440474387735961,0.8955952561226402,0.06961217139092639,0.0,0.0,0.0,0.08035590312826962,0.0,0.0,0.0,2.5157232704402517e-12,0.9999999999999999,0.0,0.042870875800343315
128,Coleoptera_Group_32,Phyllophaga hirticula,Native,100.0,100.0,1,4.0,1,native,0.029410149515246793,0.9705898504847532,0.06961217139092639,0.03876588931059634,0.0,0.014755502862061018,0.08035590312826962,0.02300575183692591,0.0,0.01857153837783813,1.4066574628010429e-11,0.4847996157543661,0.0,0.042870875800343315
129,Coleoptera_Group_33,Phyllophaga fraterna,Native,100.0,100.0,2,1.0,9,native,0.007805652915522282,0.9921943470844778,0.07389815976647283,0.025911600674742765,0.0008053573555402483,0.007314183140556157,0.086170924627127,0.010677383294366892,0.0013664390201705843,0.012720733241007576,6.12057063966866e-12,0.3136143835741538,0.0015569598352388144,0.04870861772493995
130,Coleoptera_Group_33,Phyllophaga hirticula,Native,100.0,100.0,2,4.0,9,native,0.007805652915522282,0.9921943470844778,0.07389815976647283,0.025911600674742765,0.0008053573555402483,0.007314183140556157,0.086170924627127,0.010677383294366892,0.0013664390201705843,0.012720733241007576,6.12057063966866e-12,0.3136143835741538,0.0015569598352388144,0.04870861772493995
131,Coleoptera_Group_34,Bisnius blandus,Native,33.0,50.0,1,1.0,1,introduced,0.6818527089204579,0.3181472910795429,0.3091631663687517,0.03876588931059634,0.08673260660477146,0.014755502862061018,0.3530708261786977,0.02300575183692591,0.06177641097890796,0.01857153837783813,0.0,0.4847996157543661,0.05029447754135479,0.042870875800343315
132,Coleoptera_Group_35,Omonadus floralis,Introduced,33.0,50.0,1,1.0,1,introduced,0.6966183063937899,0.3033816936062109,0.3096394354658568,0.03876588931059634,0.1783939948157326,0.014755502862061018,0.27067428557566603,0.02300575183692591,0.16368586809968882,0.01857153837783813,0.0,0.4847996157543661,0.13196751792832562,0.042870875800343315
133,Coleoptera_Group_36,,,,,0,,1,introduced,0.5415995726009223,0.4584004273990777,0.3209161554141754,0.03876588931059634,0.06311362423571117,0.014755502862061018,0.42055314581105385,0.02300575183692591,0.02045923627193159,0.01857153837783813,0.0,0.4847996157543661,0.031094599660687342,0.042870875800343315
134,Coleoptera_Group_37,,,,,0,,1,introduced,0.5952946393909958,0.4047053606090051,0.2877462794338518,0.03876588931059634,0.08113102830473838,0.014755502862061018,0.329225035233287,0.02300575183692591,0.022764390241827838,0.01857153837783813,1.687375364319681e-08,0.4847996157543661,0.05018505811171154,0.042870875800343315
135,Coleoptera_Group_38,Contacyphon obscurus,Native,100.0,100.0,2,1.0,2,native,0.38923446884265595,0.6107655311573432,0.30498049167772323,0.2599035110140039,0.04910704976490945,0.032757671751832564,0.3475401300960464,0.12060090761303648,0.01839064323502901,0.056981529203122355,0.0,7.45500028701751e-07,0.028895349238264614,0.01931377902973628
136,Coleoptera_Group_38,Contacyphon variabilis,,33.0,50.0,2,1.0,2,native,0.38923446884265595,0.6107655311573432,0.30498049167772323,0.2599035110140039,0.04910704976490945,0.032757671751832564,0.3475401300960464,0.12060090761303648,0.01839064323502901,0.056981529203122355,0.0,7.45500028701751e-07,0.028895349238264614,0.01931377902973628
137,Coleoptera_Group_39,Bruchidius villosus,Introduced,100.0,100.0,1,1.0,1,introduced,0.6979516408872458,0.3020483591127552,0.3283079437987041,0.03876588931059634,0.18590993875755077,0.014755502862061018,0.30188405280655267,0.02300575183692591,0.1395864369145683,0.01857153837783813,0.0,0.4847996157543661,0.12452361820866123,0.042870875800343315
138,Coleoptera_Group_4,Harmonia axyridis,Introduced,100.0,100.0,1,1.0,5,introduced,0.7327101076553622,0.26728989234463885,0.39514391308025304,0.0,0.3577707169878263,0.0,0.23064602132906903,0.0,0.3515462666657073,0.0,0.0,0.9999999999999999,0.3055916264643315,0.042870875800343315
139,Coleoptera_Group_40,,,,,0,,1,introduced,0.6547579024123192,0.34524209758768154,0.31465762327871205,0.03876588931059634,0.06572940880230745,0.014755502862061018,0.3992969352681726,0.02300575183692591,0.04421257200259873,0.01857153837783813,0.0,0.4847996157543661,0.033993561856265044,0.042870875800343315
140,Coleoptera_Group_41,,,,,0,,1,introduced,0.6964380462290336,0.3035619537709673,0.30968962823823276,0.03876588931059634,0.11783526351879968,0.014755502862061018,0.2797751114279646,0.02300575183692591,0.08689208550040033,0.01857153837783813,0.0,0.4847996157543661,0.08459301284600082,0.042870875800343315
